periodo,instituicao,tipo_de_especialidade,doentes_saidos,dias_de_internamento,length_patient,new_var,fonte,multiplicacao,eriodo,year,month,week,weekday,doentes_saidos_lag,dias_de_internamento_lag,doentes_saidos_var,dias_de_internamento_var,cat1,cat2,instituicao1,instituicao2,length_stay_var,tipo_instituicao
2018-03-01,"Centro Hospitalar e Universitário de Coimbra, EPE",Especialidade Médica,7087,69565,9.8,2,transparencia_sns,493007155,2018-03-01,2018,3,9,qui,4705,46675,2382,22890,Muitos doentes,Muitos doentes,"Centro Hospitalar e Universitário de Coimbra, EPE","Centro Hospitalar e Universitário de Coimbra, EPE",9.6095717884131,University
2018-03-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Médica,3260,33138,10.2,2,transparencia_sns,108029880,2018-03-01,2018,3,9,qui,2165,22037,1095,11101,Muitos doentes,Muitos doentes,"Centro Hospitalar de Lisboa Ocidental, EPE","Centro Hospitalar de Lisboa Ocidental, EPE",10.137899543379,Hospital
2018-03-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Médica,2555,25254,9.9,2,transparencia_sns,64523970,2018-03-01,2018,3,9,qui,1692,16557,863,8697,Muitos doentes,Muitos doentes,"Centro Hospitalar Médio Tejo, EPE","Centro Hospitalar Médio Tejo, EPE",10.0776361529548,Hospital
2018-03-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Médica,1170,12666,10.8,2,transparencia_sns,14819220,2018-03-01,2018,3,9,qui,799,8271,371,4395,Muitos doentes,Muitos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",11.8463611859838,Hospital
2018-04-01,"Unidade Local de Saúde de Castelo Branco, EPE",Especialidade Médica,1289,10783,8.4,2,transparencia_sns,13899287,2018-04-01,2018,4,14,dom,1009,8256,280,2527,Muitos doentes,Muitos doentes,"Unidade Local de Saúde de Castelo Branco, EPE","Unidade Local de Saúde de Castelo Branco, EPE",9.025,Hospital
2018-04-01,"Centro Hospitalar Universitário de Lisboa Norte, EPE",Especialidade Médica,7481,70008,9.4,2,transparencia_sns,523729848,2018-04-01,2018,4,14,dom,5683,53020,1798,16988,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário de Lisboa Norte, EPE","Centro Hospitalar Universitário de Lisboa Norte, EPE",9.44827586206897,University
2018-04-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Médica,3319,33332,10,2,transparencia_sns,110628908,2018-04-01,2018,4,14,dom,2555,25254,764,8078,Muitos doentes,Muitos doentes,"Centro Hospitalar Médio Tejo, EPE","Centro Hospitalar Médio Tejo, EPE",10.5732984293194,Hospital
2018-04-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Médica,2672,27240,10.2,2,transparencia_sns,72785280,2018-04-01,2018,4,14,dom,2084,20489,588,6751,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",11.4812925170068,Hospital
2018-04-01,"Hospital Distrital de Santarém, EPE",Especialidade Médica,3167,28792,9.1,2,transparencia_sns,91184264,2018-04-01,2018,4,14,dom,2411,22350,756,6442,Muitos doentes,Muitos doentes,"Hospital Distrital de Santarém, EPE","Hospital Distrital de Santarém, EPE",8.52116402116402,Hospital
2018-04-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Médica,1470,16434,11.2,2,transparencia_sns,24157980,2018-04-01,2018,4,14,dom,1170,12666,300,3768,Muitos doentes,Muitos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",12.56,Hospital
2018-04-01,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Médica,3640,36738,10.1,2,transparencia_sns,133726320,2018-04-01,2018,4,14,dom,2833,27899,807,8839,Muitos doentes,Muitos doentes,"Centro Hospitalar Tâmega e Sousa, EPE","Centro Hospitalar Tâmega e Sousa, EPE",10.9529120198265,Hospital
2018-04-01,"Hospital de Braga, PPP",Especialidade Médica,3965,39815,10,2,transparencia_sns,157866475,2018-04-01,2018,4,14,dom,3089,30690,876,9125,Muitos doentes,Muitos doentes,"Hospital de Braga, EPE","Hospital de Braga, EPE",10.4166666666667,Hospital
2018-05-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Médica,754,7543,10,2,transparencia_sns,5687422,2018-05-01,2018,5,18,ter,591,5806,163,1737,Poucos doentes,Pouquissímos doentes,"Instituto Português Oncologia de Coimbra, EPE","Instituto Português Oncologia de Coimbra, EPE",10.6564417177914,Cancer hospital
2018-05-01,"Unidade Local de Saúde da Guarda, EPE",Especialidade Médica,2227,24974,11.2,2,transparencia_sns,55617098,2018-05-01,2018,5,18,ter,1826,20040,401,4934,Muitos doentes,Muitos doentes,"Unidade Local de Saúde da Guarda, EPE","Unidade Local de Saúde da Guarda, EPE",12.3042394014963,Hospital
2018-05-01,"Hospital de Cascais, PPP",Especialidade Médica,2197,21296,9.7,2,transparencia_sns,46787312,2018-05-01,2018,5,18,ter,1789,16886,408,4410,Muitos doentes,Muitos doentes,"Hospital de Cascais, PPP","Hospital de Cascais, PPP",10.8088235294118,Hospital
2018-05-01,"Hospital Distrital de Santarém, EPE",Especialidade Médica,3855,35397,9.2,2,transparencia_sns,136455435,2018-05-01,2018,5,18,ter,3167,28792,688,6605,Muitos doentes,Muitos doentes,"Hospital Distrital de Santarém, EPE","Hospital Distrital de Santarém, EPE",9.60029069767442,Hospital
2018-05-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,3671,40093,10.9,2,transparencia_sns,147181403,2018-05-01,2018,5,18,ter,2989,31829,682,8264,Muitos doentes,Muitos doentes,"Hospital Garcia de Orta, EPE","Hospital Garcia de Orta, EPE",12.1173020527859,Hospital
2018-05-01,"Instituto Português Oncologia de Lisboa, EPE",Especialidade Médica,2953,21703,7.3,2,transparencia_sns,64088959,2018-05-01,2018,5,18,ter,2366,17143,587,4560,Muitos doentes,Muitos doentes,"Instituto Português Oncologia de Lisboa, EPE","Instituto Português Oncologia de Lisboa, EPE",7.76831345826235,Cancer hospital
2018-05-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Médica,1270,9665,7.6,2,transparencia_sns,12274550,2018-05-01,2018,5,18,ter,1072,8186,198,1479,Muitos doentes,Muitos doentes,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",7.46969696969697,Hospital
2018-05-01,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",Especialidade Médica,6240,52202,8.4,2,transparencia_sns,325740480,2018-05-01,2018,5,18,ter,5089,42839,1151,9363,Muitos doentes,Muitos doentes,"Centro Hospitalar Trás-os-Montes e Alto Douro, EPE","Centro Hospitalar Trás-os-Montes e Alto Douro, EPE",8.13466550825369,Hospital
2018-05-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Médica,3464,36380,10.5,2,transparencia_sns,126020320,2018-05-01,2018,5,18,ter,2868,29541,596,6839,Muitos doentes,Muitos doentes,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",11.4748322147651,Hospital
2018-05-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Médica,4562,43725,9.6,2,transparencia_sns,199473450,2018-05-01,2018,5,18,ter,3777,35458,785,8267,Muitos doentes,Muitos doentes,"Hospital da Senhora da Oliveira, Guimarães, EPE","Hospital da Senhora da Oliveira, Guimarães, EPE",10.5312101910828,Hospital
2018-05-01,"Hospital de Magalhães Lemos, EPE",Especialidade Médica,1042,22636,21.7,2,transparencia_sns,23586712,2018-05-01,2018,5,18,ter,798,18001,244,4635,Muitos doentes,Muitos doentes,"Hospital de Magalhães Lemos, EPE","Hospital de Magalhães Lemos, EPE",18.9959016393443,Hospital
2018-06-01,"Hospital Distrital da Figueira da Foz, EPE",Especialidade Médica,1186,11294,9.5,2,transparencia_sns,13394684,2018-06-01,2018,6,22,sex,992,9617,194,1677,Muitos doentes,Muitos doentes,"Hospital Distrital da Figueira da Foz, EPE","Hospital Distrital da Figueira da Foz, EPE",8.64432989690722,Hospital
2018-06-01,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",Especialidade Médica,1471,11369,7.7,2,transparencia_sns,16723799,2018-06-01,2018,6,22,sex,1270,9665,201,1704,Muitos doentes,Muitos doentes,"Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE","Centro Hospitalar Póvoa de Varzim/Vila do Conde, EPE",8.47761194029851,Hospital
2018-07-01,"Centro Hospitalar Tondela-Viseu, EPE",Especialidade Médica,6107,62265,10.2,2,transparencia_sns,380252355,2018-07-01,2018,7,27,dom,5314,54005,793,8260,Muitos doentes,Muitos doentes,"Centro Hospitalar Tondela-Viseu, EPE","Centro Hospitalar Tondela-Viseu, EPE",10.4161412358134,Hospital
2018-07-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Médica,7003,71801,10.3,2,transparencia_sns,502822403,2018-07-01,2018,7,27,dom,6093,62661,910,9140,Muitos doentes,Muitos doentes,"Centro Hospitalar de Lisboa Ocidental, EPE","Centro Hospitalar de Lisboa Ocidental, EPE",10.043956043956,Hospital
2018-07-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Médica,5443,56608,10.4,2,transparencia_sns,308117344,2018-07-01,2018,7,27,dom,4760,49506,683,7102,Muitos doentes,Muitos doentes,"Centro Hospitalar Médio Tejo, EPE","Centro Hospitalar Médio Tejo, EPE",10.398243045388,Hospital
2018-07-01,"Hospital de Cascais, PPP",Especialidade Médica,2965,29064,9.8,2,transparencia_sns,86174760,2018-07-01,2018,7,27,dom,2599,25219,366,3845,Muitos doentes,Muitos doentes,"Hospital de Cascais, PPP","Hospital de Cascais, PPP",10.5054644808743,Hospital
2018-07-01,"Centro Hospitalar Entre Douro e Vouga, EPE",Especialidade Médica,4369,38442,8.8,2,transparencia_sns,167953098,2018-07-01,2018,7,27,dom,3830,33807,539,4635,Muitos doentes,Muitos doentes,"Centro Hospitalar Entre Douro e Vouga, EPE","Centro Hospitalar Entre Douro e Vouga, EPE",8.59925788497217,Hospital
2018-07-01,"Hospital Santa Maria Maior, EPE",Especialidade Médica,1865,16635,8.9,2,transparencia_sns,31024275,2018-07-01,2018,7,27,dom,1629,14701,236,1934,Muitos doentes,Muitos doentes,"Hospital Santa Maria Maior, EPE","Hospital Santa Maria Maior, EPE",8.19491525423729,Hospital
2018-07-01,"Unidade Local de Saúde do Nordeste, EPE",Especialidade Médica,3224,33330,10.3,2,transparencia_sns,107455920,2018-07-01,2018,7,27,dom,2784,29235,440,4095,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Nordeste, EPE","Unidade Local de Saúde do Nordeste, EPE",9.30681818181818,Hospital
2018-08-01,"Unidade Local de Saúde do Norte Alentejano, EPE",Especialidade Médica,2496,25808,10.3,2,transparencia_sns,64416768,2018-08-01,2018,8,31,qua,2221,22925,275,2883,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Norte Alentejano, EPE","Unidade Local de Saúde do Norte Alentejano, EPE",10.4836363636364,Hospital
2018-08-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,186,16738,90,2,transparencia_sns,3113268,2018-08-01,2018,8,31,qua,162,14823,24,1915,Poucos doentes,Pouquissímos doentes,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,79.7916666666667,Hospital
2018-08-01,"Instituto Português Oncologia de Coimbra, EPE",Especialidade Médica,1163,11496,9.9,2,transparencia_sns,13369848,2018-08-01,2018,8,31,qua,1050,10269,113,1227,Muitos doentes,Muitos doentes,"Instituto Português Oncologia de Coimbra, EPE","Instituto Português Oncologia de Coimbra, EPE",10.858407079646,Cancer hospital
2018-08-01,"Centro Hospitalar Médio Tejo, EPE",Especialidade Médica,6143,63877,10.4,2,transparencia_sns,392396411,2018-08-01,2018,8,31,qua,5443,56608,700,7269,Muitos doentes,Muitos doentes,"Centro Hospitalar Médio Tejo, EPE","Centro Hospitalar Médio Tejo, EPE",10.3842857142857,Hospital
2018-08-01,"Hospital de Vila Franca de Xira, PPP",Especialidade Médica,4927,52045,10.6,2,transparencia_sns,256425715,2018-08-01,2018,8,31,qua,4304,45751,623,6294,Muitos doentes,Muitos doentes,"Hospital de Vila Franca de Xira, EPE","Hospital de Vila Franca de Xira, EPE",10.1027287319422,Hospital
2018-08-01,"Hospital Garcia de Orta, EPE",Especialidade Médica,5709,63590,11.1,2,transparencia_sns,363035310,2018-08-01,2018,8,31,qua,5007,55820,702,7770,Muitos doentes,Muitos doentes,"Hospital Garcia de Orta, EPE","Hospital Garcia de Orta, EPE",11.0683760683761,Hospital
2018-08-01,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Médica,6767,69513,10.3,2,transparencia_sns,470394471,2018-08-01,2018,8,31,qua,5965,61278,802,8235,Muitos doentes,Muitos doentes,"Centro Hospitalar Tâmega e Sousa, EPE","Centro Hospitalar Tâmega e Sousa, EPE",10.2680798004988,Hospital
2018-08-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Médica,5250,54067,10.3,2,transparencia_sns,283851750,2018-08-01,2018,8,31,qua,4663,48257,587,5810,Muitos doentes,Muitos doentes,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",9.89778534923339,Hospital
2018-08-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Médica,6796,65069,9.6,2,transparencia_sns,442208924,2018-08-01,2018,8,31,qua,6087,58529,709,6540,Muitos doentes,Muitos doentes,"Hospital da Senhora da Oliveira, Guimarães, EPE","Hospital da Senhora da Oliveira, Guimarães, EPE",9.22425952045134,Hospital
2018-08-01,"Hospital de Magalhães Lemos, EPE",Especialidade Médica,1813,36945,20.4,2,transparencia_sns,66981285,2018-08-01,2018,8,31,qua,1555,32464,258,4481,Muitos doentes,Muitos doentes,"Hospital de Magalhães Lemos, EPE","Hospital de Magalhães Lemos, EPE",17.3682170542636,Hospital
2018-09-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Médica,2075,17989,8.7,2,transparencia_sns,37327175,2018-09-01,2018,9,35,sáb,1899,16209,176,1780,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Litoral Alentejano, EPE","Unidade Local de Saúde do Litoral Alentejano, EPE",10.1136363636364,Hospital
2018-09-01,"Centro Hospitalar Universitário do Algarve,EPE",Especialidade Médica,10572,127815,12.1,2,transparencia_sns,1351260180,2018-09-01,2018,9,35,sáb,9512,114774,1060,13041,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário do Algarve,EPE","Centro Hospitalar Universitário do Algarve,EPE",12.3028301886792,University
2018-09-01,"Centro Hospitalar Universitário Cova da Beira, EPE",Especialidade Médica,4002,37654,9.4,2,transparencia_sns,150691308,2018-09-01,2018,9,35,sáb,3609,32874,393,4780,Muitos doentes,Muitos doentes,"Centro Hospitalar Universitário Cova da Beira, EPE","Centro Hospitalar Universitário Cova da Beira, EPE",12.1628498727735,University
2018-09-01,"Centro Hospitalar de Leiria, EPE",Especialidade Médica,8170,69907,8.6,2,transparencia_sns,571140190,2018-09-01,2018,9,35,sáb,7448,62821,722,7086,Muitos doentes,Muitos doentes,"Centro Hospitalar de Leiria, EPE","Centro Hospitalar de Leiria, EPE",9.81440443213296,Hospital
2018-09-01,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Especialidade Médica,204,18487,90.6,2,transparencia_sns,3771348,2018-09-01,2018,9,35,sáb,186,16738,18,1749,Poucos doentes,Pouquissímos doentes,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,Centro Medicina de Reabilitação da Região Centro Rovisco Pais,97.1666666666667,Hospital
2018-09-01,"Hospital de Loures, PPP",Especialidade Médica,6518,71531,11,2,transparencia_sns,466239058,2018-09-01,2018,9,35,sáb,5921,64205,597,7326,Muitos doentes,Muitos doentes,"Hospital de Loures, PPP","Hospital de Loures, PPP",12.2713567839196,Hospital
2018-09-01,"Hospital Distrital de Santarém, EPE",Especialidade Médica,6523,58849,9,2,transparencia_sns,383872027,2018-09-01,2018,9,35,sáb,5920,52961,603,5888,Muitos doentes,Muitos doentes,"Hospital Distrital de Santarém, EPE","Hospital Distrital de Santarém, EPE",9.76451077943615,Hospital
2018-09-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Médica,9951,120965,12.2,2,transparencia_sns,1203722715,2018-09-01,2018,9,35,sáb,9004,108767,947,12198,Muitos doentes,Muitos doentes,"Hospital Professor Doutor Fernando Fonseca, EPE","Hospital Professor Doutor Fernando Fonseca, EPE",12.8806758183738,Hospital
2018-09-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Médica,5793,59612,10.3,2,transparencia_sns,345332316,2018-09-01,2018,9,35,sáb,5250,54067,543,5545,Muitos doentes,Muitos doentes,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",10.2117863720074,Hospital
2018-09-01,"Hospital da Senhora da Oliveira, Guimarães, EPE",Especialidade Médica,7521,71531,9.5,2,transparencia_sns,537984651,2018-09-01,2018,9,35,sáb,6796,65069,725,6462,Muitos doentes,Muitos doentes,"Hospital da Senhora da Oliveira, Guimarães, EPE","Hospital da Senhora da Oliveira, Guimarães, EPE",8.91310344827586,Hospital
2018-09-01,"Hospital de Braga, PPP",Especialidade Médica,8075,82716,10.2,2,transparencia_sns,667931700,2018-09-01,2018,9,35,sáb,7338,74849,737,7867,Muitos doentes,Muitos doentes,"Hospital de Braga, EPE","Hospital de Braga, EPE",10.674355495251,Hospital
2018-09-01,"Hospital Santa Maria Maior, EPE",Especialidade Médica,2413,20311,8.4,2,transparencia_sns,49010443,2018-09-01,2018,9,35,sáb,2110,18574,303,1737,Muitos doentes,Muitos doentes,"Hospital Santa Maria Maior, EPE","Hospital Santa Maria Maior, EPE",5.73267326732673,Hospital
2018-10-01,"Unidade Local de Saúde do Baixo Alentejo, EPE",Especialidade Médica,2973,26278,8.8,2,transparencia_sns,78124494,2018-10-01,2018,10,40,seg,2681,23755,292,2523,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Baixo Alentejo, EPE","Unidade Local de Saúde do Baixo Alentejo, EPE",8.64041095890411,Hospital
2018-10-01,"Unidade Local de Saúde do Litoral Alentejano, EPE",Especialidade Médica,2315,20062,8.7,2,transparencia_sns,46443530,2018-10-01,2018,10,40,seg,2075,17989,240,2073,Muitos doentes,Muitos doentes,"Unidade Local de Saúde do Litoral Alentejano, EPE","Unidade Local de Saúde do Litoral Alentejano, EPE",8.6375,Hospital
2018-10-01,"Centro Hospitalar de Lisboa Ocidental, EPE",Especialidade Médica,9604,98657,10.3,2,transparencia_sns,947501828,2018-10-01,2018,10,40,seg,8697,89261,907,9396,Muitos doentes,Muitos doentes,"Centro Hospitalar de Lisboa Ocidental, EPE","Centro Hospitalar de Lisboa Ocidental, EPE",10.3594266813671,Hospital
2018-10-01,"Hospital de Loures, PPP",Especialidade Médica,7219,78930,10.9,2,transparencia_sns,569795670,2018-10-01,2018,10,40,seg,6518,71531,701,7399,Muitos doentes,Muitos doentes,"Hospital de Loures, PPP","Hospital de Loures, PPP",10.5549215406562,Hospital
2018-10-01,"Hospital Distrital de Santarém, EPE",Especialidade Médica,7212,64888,9,2,transparencia_sns,467972256,2018-10-01,2018,10,40,seg,6523,58849,689,6039,Muitos doentes,Muitos doentes,"Hospital Distrital de Santarém, EPE","Hospital Distrital de Santarém, EPE",8.76487663280116,Hospital
2018-10-01,"Hospital Professor Doutor Fernando Fonseca, EPE",Especialidade Médica,11046,134067,12.1,2,transparencia_sns,1480904082,2018-10-01,2018,10,40,seg,9951,120965,1095,13102,Muitos doentes,Muitos doentes,"Hospital Professor Doutor Fernando Fonseca, EPE","Hospital Professor Doutor Fernando Fonseca, EPE",11.965296803653,Hospital
2018-10-01,"Centro Hospitalar do Médio Ave, EPE",Especialidade Médica,3159,35761,11.3,2,transparencia_sns,112968999,2018-10-01,2018,10,40,seg,2881,32420,278,3341,Muitos doentes,Muitos doentes,"Centro Hospitalar do Médio Ave, EPE","Centro Hospitalar do Médio Ave, EPE",12.0179856115108,Hospital
2018-10-01,"Centro Hospitalar Tâmega e Sousa, EPE",Especialidade Médica,8185,83985,10.3,2,transparencia_sns,687417225,2018-10-01,2018,10,40,seg,7434,76467,751,7518,Muitos doentes,Muitos doentes,"Centro Hospitalar Tâmega e Sousa, EPE","Centro Hospitalar Tâmega e Sousa, EPE",10.0106524633822,Hospital
2018-10-01,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",Especialidade Médica,6428,65584,10.2,2,transparencia_sns,421573952,2018-10-01,2018,10,40,seg,5793,59612,635,5972,Muitos doentes,Muitos doentes,"Centro Hospitalar Vila Nova de Gaia/Espinho, EPE","Centro Hospitalar Vila Nova de Gaia/Espinho, EPE",9.40472440944882,Hospital
